timestep,ds_p_MW_0,ds_p_MW_1,ds_p_MW_2,lec1_p_MW_0,lec1_pmax_MW_0,lec_inv_1_pmax_MW_0,lec2_p_MW_0,lec2_pmax_MW_0,lec_inv_2_pmax_MW_0
28,0.3175057821199601,0.366039820169322,0.32831077924541496,0.06438828533776197,0.06407966928029775,0.06407966928029775,0.06636264770044846,0.06407966928029775,0.06407966928029775
29,0.2562528503550871,0.3145667274174416,0.3356194147915834,0.06053068468544429,0.06998826304880894,0.06998826304880894,0.07157382508398859,0.06998826304880894,0.06998826304880894
30,0.27009016952897547,0.33258186683445723,0.34747504783438893,0.060271796079533146,0.09313435787974571,0.09313435787974571,0.06251131325531702,0.09313435787974571,0.09313435787974571
31,0.3058079298378042,0.36057861310576733,0.34669661514231814,0.0586036214101478,0.09651940281735409,0.09651940281735409,0.06830223495805288,0.09651940281735409,0.09651940281735409
32,0.2793538131173385,0.3629603669282277,0.3001065277403629,0.08000000000000002,0.13817727331479523,0.13817727331479523,0.07096870173559025,0.13817727331479523,0.13817727331479523
33,0.2949939989430436,0.24713255960976657,0.3555269819786567,0.0559482148706039,0.16490940339102755,0.16490940339102755,0.06494489956212385,0.16490940339102755,0.16490940339102755
34,0.24958219882413038,0.2951258702226819,0.35036757158235887,0.0602592102649055,0.14604149395698435,0.14604149395698435,0.06675821371972959,0.14604149395698435,0.14604149395698435
35,0.26811867472764633,0.27650259069676025,0.3084550711658772,0.06323319988520024,0.14470844893763427,0.14470844893763427,0.06777247216308532,0.14470844893763427,0.14470844893763427
36,0.32410104815032,0.3001425104648297,0.3727799344755124,0.058523184628889155,0.1619759796905178,0.1619759796905178,0.06426636309286089,0.1619759796905178,0.1619759796905178
37,0.31692265704012357,0.3177370586241477,0.319400277146663,0.06571051823461928,0.17003461791430974,0.17003461791430974,0.07041482479999105,0.17003461791430974,0.17003461791430974
38,0.2807906920431453,0.3113011478841943,0.35574451611586344,0.06376020275657199,0.21076520682949143,0.21076520682949143,0.05782204435981271,0.21076520682949143,0.21076520682949143
39,0.2821171572482983,0.3177400176144714,0.35789668118415824,0.06666749758016538,0.21692452929980993,0.21692452929980993,0.06649962464643037,0.21692452929980993,0.21692452929980993
40,0.3074180327854805,0.34475300000341735,0.34423843239718765,0.05860810784181501,0.2881416316087411,0.2881416316087411,0.06391520540496268,0.2881416316087411,0.2881416316087411
41,0.24319320475895367,0.3442896171058399,0.3003247696475836,0.06117904506931776,0.3054362345603965,0.3054362345603965,0.0661941870413865,0.3054362345603965,0.3054362345603965
42,0.29175991083697694,0.3356411068547529,0.30914283456997566,0.07037415043913443,0.3201980294241269,0.3201980294241269,0.06469270268795405,0.3201980294241269,0.3201980294241269
43,0.3816151482041874,0.36202202217098506,0.33435566058387245,0.06428212856909936,0.23772103344186366,0.23772103344186366,0.07346719829442995,0.23772103344186366,0.23772103344186366
44,0.3392822767420769,0.3044469932369571,0.3514511660513299,0.05992039154416111,0.36330368796219487,0.36330368796219487,0.06630016596829517,0.36330368796219487,0.36330368796219487
45,0.2530279010060441,0.3233060887599717,0.344517506641081,0.07303567642685332,0.36653131767920577,0.36653131767920577,0.06879787324415208,0.36653131767920577,0.36653131767920577
46,0.30170469593588195,0.3570885591770061,0.3040323007670297,0.0738069312887844,0.39092678445540197,0.39092678445540197,0.06671958889585565,0.39092678445540197,0.39092678445540197
47,0.28438175858050807,0.3484751011785018,0.3785973058419343,0.05803880907406777,0.34116371711217625,0.34116371711217625,0.07261295588507231,0.34116371711217625,0.34116371711217625
48,0.3181976154110821,0.3506811814277102,0.34977549701278815,0.06848299566193913,0.4698102926380668,0.4698102926380668,0.05766122265652353,0.4698102926380668,0.4698102926380668
49,0.3189053288548378,0.30894930718665115,0.38060670868277485,0.05979807906859888,0.43294845038872526,0.43294845038872526,0.06429512545105556,0.43294845038872526,0.43294845038872526
50,0.3059180148308764,0.30951918743388557,0.395446994634431,0.06432665192612343,0.44781075314264684,0.44781075314264684,0.05869553793008282,0.44781075314264684,0.44781075314264684
51,0.31887136783137593,0.31644952835184026,0.3748136310382256,0.05498017267833235,0.41105105549751514,0.41105105549751514,0.06678007672863513,0.41105105549751514,0.41105105549751514
52,0.29780814143352474,0.32196094965908323,0.29965371162272536,0.060087721083825936,0.49224532419351436,0.49224532419351436,0.06256803312345924,0.49224532419351436,0.49224532419351436
53,0.3001594587978098,0.27713948482660417,0.3415669653351645,0.06519022663632706,0.5,0.5,0.06795232156533872,0.5,0.5
54,0.3029310364305302,0.32055969649075877,0.31657345462107367,0.06630414954168326,0.4617079453673073,0.4617079453673073,0.06636582995628365,0.4617079453673073,0.4617079453673073
55,0.2653090193911608,0.3029518826006592,0.36113881211209237,0.056377249346259095,0.4394010519409516,0.4394010519409516,0.07040248246793254,0.4394010519409516,0.4394010519409516
56,0.2868312996976659,0.32843986360377164,0.36760365741096235,0.06851689414564148,0.4894844512426123,0.4894844512426123,0.07012184229143685,0.4894844512426123,0.4894844512426123
57,0.2943817614362565,0.3150792111317211,0.33004653402697387,0.07403687519213151,0.46822226355549124,0.46822226355549124,0.0651208477759538,0.46822226355549124,0.46822226355549124
58,0.2970226315757995,0.28798217195829817,0.3164772951336689,0.0618152940661981,0.47083116341952075,0.47083116341952075,0.06838545602810939,0.47083116341952075,0.47083116341952075
59,0.2613734574262387,0.336266555760379,0.2913528268757614,0.06217952973591649,0.44628430891873516,0.44628430891873516,0.06813268922298182,0.44628430891873516,0.44628430891873516
60,0.29669571341926865,0.32432542524713426,0.3026841668623264,0.06581831785046757,0.472650278429603,0.472650278429603,0.0757277065401381,0.472650278429603,0.472650278429603
61,0.33401373329002,0.3076047483272683,0.3491408945529082,0.06892070569618337,0.444210552825514,0.444210552825514,0.06998852354824105,0.444210552825514,0.444210552825514
62,0.3020961952887299,0.29891629188619395,0.34160907703654775,0.06199294664256995,0.4291726021488277,0.4291726021488277,0.06670854844760164,0.4291726021488277,0.4291726021488277
63,0.33491015566011767,0.3277886007448372,0.3854748822635486,0.07200700830755312,0.420463397125244,0.420463397125244,0.055165705762246206,0.420463397125244,0.420463397125244
64,0.28429391872736476,0.3543015747193622,0.34112082684086287,0.07031850313297852,0.390714085381586,0.390714085381586,0.07643351521124694,0.390714085381586,0.390714085381586
65,0.2374928742781255,0.3340850869587869,0.3051495623777007,0.06878264182367892,0.37460051429931196,0.37460051429931196,0.05951826125374799,0.37460051429931196,0.37460051429931196
66,0.3479208405694494,0.30411078854102774,0.33425642652997345,0.062005488732927834,0.3663842787545474,0.3663842787545474,0.07375122317778164,0.3663842787545474,0.3663842787545474
67,0.28109248041690027,0.3254398065610823,0.3900088551583573,0.063854337877041,0.31422576128696444,0.31422576128696444,0.06092497562890931,0.31422576128696444,0.31422576128696444
68,0.2971661658200481,0.36164596006029515,0.2902678627412109,0.06604457395095856,0.3187605738641604,0.3187605738641604,0.07134750006733764,0.3187605738641604,0.3187605738641604
69,0.3246997728858922,0.34455016715567766,0.36664062356120986,0.06363402052836896,0.2837139921362575,0.2837139921362575,0.07145150116103742,0.2837139921362575,0.2837139921362575
70,0.2886272408401506,0.2974783512761822,0.35721543333860223,0.06990434699761616,0.25399353546122805,0.25399353546122805,0.061220908359782916,0.25399353546122805,0.25399353546122805
71,0.3027797734180374,0.3018712115381909,0.3117352747481997,0.055780443370340195,0.2379362840177726,0.2379362840177726,0.06718345222560164,0.2379362840177726,0.2379362840177726
72,0.29974378979924804,0.3196230276126441,0.36724847139419076,0.06822531717974484,0.21138794326422716,0.21138794326422716,0.06257715833978819,0.21138794326422716,0.21138794326422716
73,0.4,0.31081047665980654,0.3213849789287755,0.060539115498192395,0.20982698561659865,0.20982698561659865,0.06819397100478425,0.20982698561659865,0.20982698561659865
74,0.30060763908631943,0.29327954938221223,0.36752080894484174,0.05475608629604465,0.1786694543566928,0.1786694543566928,0.06829409615678886,0.1786694543566928,0.1786694543566928
75,0.2614185760521524,0.33368689636507515,0.3647933036872409,0.06070625642460445,0.16765139438251198,0.16765139438251198,0.06532245510164646,0.16765139438251198,0.16765139438251198
76,0.32451331451644866,0.3399247987257332,0.36862030371608223,0.06701264472333734,0.14961579339033745,0.14961579339033745,0.0525420145538498,0.14961579339033745,0.14961579339033745
77,0.2584140037392241,0.3431429562109804,0.29186563814335037,0.05754546271966781,0.13231737734734067,0.13231737734734067,0.073230162430128,0.13231737734734067,0.13231737734734067
78,0.278126935911296,0.35929613295370405,0.31831145701847396,0.05912548369489538,0.11665394605436896,0.11665394605436896,0.06474043566225911,0.11665394605436896,0.11665394605436896
79,0.2836359993591052,0.2848183570639201,0.34846682987153993,0.0589844115668131,0.10204069623054852,0.10204069623054852,0.06945278349821726,0.10204069623054852,0.10204069623054852
80,0.26164998769053543,0.2682323316051945,0.3071717947861874,0.07354326425669452,0.0,0.0,0.06531695152533928,0.0,0.0
81,0.28954548544664555,0.3033245166296068,0.3018011963241465,0.0665434667804372,0.0,0.0,0.06650037382571254,0.0,0.0
82,0.28801520864934255,0.4,0.29483889500204835,0.06259848896870092,0.0,0.0,0.0702652947960515,0.0,0.0
83,0.2659951781457152,0.35586579591067946,0.3866126222913222,0.06045220509205216,0.0,0.0,0.07240843516876036,0.0,0.0
84,0.31902817664770694,0.34126518137398476,0.36038475795236297,0.0611784279791741,0.0,0.0,0.0748974418485525,0.0,0.0
85,0.2681180722523113,0.2925453181809916,0.3664096016189527,0.07108258629612947,0.0,0.0,0.07028740124129428,0.0,0.0
86,0.2748246352094805,0.2946516905520037,0.35609117308653215,0.06259535459140889,0.0,0.0,0.07343764381276703,0.0,0.0
87,0.2761753820754216,0.33103981303761415,0.3599838407455431,0.06568419386524814,0.0,0.0,0.06249913727178752,0.0,0.0
88,0.2639892736798694,0.35883144282924234,0.32731318572575785,0.06435872147598823,0.0,0.0,0.07290622059552636,0.0,0.0
89,0.31092929484806514,0.328688236612492,0.3445198029059571,0.07036745636597681,0.0,0.0,0.06195692150713906,0.0,0.0
90,0.336539223596988,0.358521591127275,0.36060354625951924,0.06031482106113341,0.0,0.0,0.06601383127120287,0.0,0.0
91,0.3154288658126863,0.32713516187863606,0.35304820034105927,0.052761568645785614,0.0,0.0,0.05987623142147069,0.0,0.0
92,0.34333657614328206,0.39504513975583366,0.36303360043696997,0.058525782985328366,0.0,0.0,0.06848308660741367,0.0,0.0
93,0.33023941337670726,0.2890008705205701,0.3136978669396706,0.06056331825570808,0.0,0.0,0.07289383372568059,0.0,0.0
94,0.28354387707334827,0.38064485123825054,0.30392718351114983,0.06989938716558942,0.0,0.0,0.06487577208313682,0.0,0.0
95,0.35622638217382935,0.33777221427215975,0.34578555141828615,0.06964335053343551,0.0,0.0,0.0713105271294104,0.0,0.0
